C C C C C C c 1 c c c ( O ) c c 1 O
C N 1 C C [ C @ ] 2 3 c 4 c 5 c c c ( O ) c 4 O [ C @ H ] 2 C C C [ C @ H ] 3 [ C @ H ] 1 C 5
C c 1 c c ( O ) c ( C ( C ) C ) c c 1 N = N c 1 c c c ( S ( = O ) ( = O ) c 2 c c c ( N = N c 3 c c ( C ( C ) C ) c ( O ) c c 3 C ) c c 2 ) c c 1
C [ C @ @ H ] ( O ) [ C @ H ] 1 C ( = O ) N 2 C ( C ( = O ) O ) = C ( S C C N = C N ) C [ C @ H ] 1 2
O = C ( O c 1 c c c c c 1 C ( = O ) O ) c 1 c c c c c 1 O
C C C C O C ( = O ) C ( = O ) N c 1 c c c c ( - c 2 n n n [ n H ] 2 ) c 1
N c 1 c c n ( [ C @ @ H ] 2 C O [ C @ H ] ( C O ) O 2 ) c ( = O ) n 1
C c 1 c c c 2 c ( c 1 ) S c 1 c c c ( C ) c c 1 S 2
C C ( = O ) O C C ( = O ) [ C @ @ ] 1 ( O ) [ C @ H ] ( C ) C [ C @ H ] 2 [ C @ @ H ] 3 C = C ( C ) C 4 = C c 5 c ( c n n 5 - c 5 c c c c c 5 ) C [ C @ ] 4 ( C ) [ C @ H ] 3 [ C @ @ H ] ( O ) C [ C @ @ ] 2 1 C
C N ( C ) C C C C 1 ( c 2 c c c ( F ) c c 2 ) O C c 2 c c ( C # N ) c c c 2 1
C C C O c 1 c c c ( S ( = O ) ( = O ) N 2 C C N ( C C O ) C C 2 ) c c 1 C 1 = N C ( = O ) C 2 C ( N 1 ) C ( C C C ) = C N 2 C C
c 1 c c c ( - c 2 c c c ( C ( c 3 c c c c c 3 ) n 3 c c n c 3 ) c c 2 ) c c 1
C C # C C n 1 c ( N 2 C C C [ C @ @ H ] ( N ) C 2 ) n c 2 c 1 c ( = O ) n ( C c 1 n c ( C ) c 3 c c c c c 3 n 1 ) c ( = O ) n 2 C
C C O c 1 c c c ( C [ C @ H ] 2 N C ( = O ) C C S S C [ C @ @ H ] ( C ( = O ) N 3 C C C [ C @ H ] 3 C ( = O ) N [ C @ @ H ] ( C C C N ) C ( = O ) N C C ( N ) = O ) N C ( = O ) [ C @ H ] ( C C ( N ) = O ) N C ( = O ) [ C @ H ] ( [ C @ @ H ] ( C ) O ) N C ( = O ) [ C @ H ] ( [ C @ @ H ] ( C ) C C ) N C 2 = O ) c c 1
C O C ( = O ) N ( C ) c 1 c ( N ) n c ( - c 2 n n ( C c 3 c c c c c 3 F ) c 3 n c c c c 2 3 ) n c 1 N
C O C ( = O ) N [ C @ H ] ( C ( = O ) N 1 C C C [ C @ H ] 1 C ( = O ) N c 1 c c c ( [ C @ @ H ] 2 C C [ C @ @ H ] ( c 3 c c c ( N C ( = O ) [ C @ @ H ] 4 C C C N 4 C ( = O ) [ C @ @ H ] ( N C ( = O ) O C ) C ( C ) C ) c c 3 ) N 2 c 2 c c c ( C ( C ) ( C ) C ) c c 2 ) c c 1 ) C ( C ) C
C O c 1 c c c c c 1 C ( = O ) N C C c 1 c c c ( S ( = O ) ( = O ) N C ( = O ) N C 2 C C C C 2 ) c c 1
C C # C C ( = O ) N 1 C C C [ C @ H ] 1 c 1 n c ( - c 2 c c c ( C ( = O ) N c 3 c c c c n 3 ) c c 2 ) c 2 c ( N ) n c c n 1 2
N c 1 c c n ( [ C @ H ] 2 C C [ C @ @ H ] ( C O ) O 2 ) c ( = O ) n 1
C C ( C C c 1 c c c ( O ) c c 1 ) N C C c 1 c c c ( O ) c ( O ) c 1
C [ C @ H ] ( N ) C ( = O ) O
O C C ( C O ) ( C C l ) C C l
O C ( c 1 c c c c c 1 ) ( c 1 c c c c c 1 ) C 1 C C C C N 1
N c 1 n c 2 c ( n c n 2 C C C ( C O ) C O ) c ( = O ) [ n H ] 1
C C N ( C C ) C ( = S ) S
C [ C @ ] 1 2 C C [ C @ H ] 3 [ C @ @ H ] ( C C C 4 = C C ( = O ) C C [ C @ @ ] 4 3 C ) [ C @ @ H ] 1 C C [ C @ @ H ] 2 O
C N ( C ) C ( = O ) c 1 c c 2 c n c ( N c 3 c c c ( N 4 C C N C C 4 ) c n 3 ) n c 2 n 1 C 1 C C C C 1
O = C 1 N C ( C C C l ) O c 2 c c c c c 2 1
C c 1 c c c ( C ) c ( O C C C C ( C ) ( C ) C ( = O ) O ) c 1
C C O C ( = O ) n 1 c c n ( C ) c 1 = S
C C C C C C C C C C C C C C C C [ N + ] ( C ) ( C ) C
C N ( C ( = O ) C ( C l ) C l ) c 1 c c c ( O C ( = O ) c 2 c c c o 2 ) c c 1
C O C 1 C C ( = C ( c 2 c c c s 2 ) c 2 c c c s 2 ) C [ N + ] ( C ) ( C ) C 1
O = P 1 ( N ( C C C l ) C C C l ) O C C C N 1 C C C l
C C ( C ) C [ C @ H ] ( N C ( = O ) C N C ( = O ) c 1 c c ( C l ) c c c 1 C l ) B ( O ) O
O = C ( O [ C @ H ] 1 C N 2 C C C 1 C C 2 ) N 1 C C c 2 c c c c c 2 [ C @ @ H ] 1 c 1 c c c c c 1
C N ( N C ( = O ) c 1 c c c ( C l ) c ( S ( N ) ( = O ) = O ) c 1 ) c 1 c c c c c 1
O = C 1 [ C @ H ] 2 [ C @ @ H ] 3 C C [ C @ @ H ] ( C 3 ) [ C @ H ] 2 C ( = O ) N 1 C [ C @ @ H ] 1 C C C C [ C @ H ] 1 C N 1 C C N ( c 2 n s c 3 c c c c c 2 3 ) C C 1
C [ C @ @ H ] 1 O [ C @ @ H ] ( O C [ C @ H ] 2 O [ C @ @ H ] ( O c 3 c ( - c 4 c c c ( O C C O ) c ( O C C O ) c 4 ) o c 4 c c ( O C C O ) c c ( = O ) c - 4 c 3 O ) [ C @ H ] ( O ) [ C @ @ H ] ( O ) [ C @ @ H ] 2 O ) [ C @ H ] ( O ) [ C @ H ] ( O ) [ C @ H ] 1 O
C C 1 ( C ) S [ C @ @ H ] 2 [ C @ H ] ( N C ( = O ) C c 3 c c c c c 3 ) C ( = O ) N 2 [ C @ H ] 1 C ( = O ) O
C C ( = O ) O [ C @ H ] 1 C [ C @ @ H ] 2 C C [ C @ @ H ] 3 [ C @ H ] ( C C [ C @ @ ] 4 ( C ) [ C @ H ] 3 C [ C @ H ] ( [ N + ] 3 ( C ) C C C C C 3 ) [ C @ @ H ] 4 O C ( C ) = O ) [ C @ @ ] 2 ( C ) C [ C @ @ H ] 1 N 1 C C C C C 1
C C C O c 1 c c ( N ) c c c 1 C ( = O ) O C C N ( C C ) C C
C N ( C ) C C N ( C c 1 c c c c c 1 ) c 1 c c c c n 1
C C ( = O ) O C C ( = O ) [ C @ @ ] 1 2 N = C ( C ) O [ C @ @ H ] 1 C [ C @ H ] 1 [ C @ @ H ] 3 C C C 4 = C C ( = O ) C = C [ C @ ] 4 ( C ) [ C @ @ ] 3 ( F ) [ C @ @ H ] ( O ) C [ C @ @ ] 1 2 C
